"object_type","schema_name","object_name","sub_object_name","definition","additional_info"
"CONSTRAINT","pgsodium","key","pgsodium_key_unique_name","UNIQUE (name)","UNIQUE"
"CONSTRAINT","pgsodium","key","pgsodium_raw","CHECK (
CASE
    WHEN (raw_key IS NOT NULL) THEN ((key_id IS NULL) AND (key_context IS NULL) AND (parent_key IS NOT NULL))
    ELSE ((key_id IS NOT NULL) AND (key_context IS NOT NULL) AND (parent_key IS NULL))
END)","CHECK"
"CONSTRAINT","public","comment_votes","comment_votes_comment_id_fkey","FOREIGN KEY (comment_id) REFERENCES comments(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","comment_votes","comment_votes_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","public","comment_votes","comment_votes_user_comment_unique","UNIQUE (user_id, comment_id)","UNIQUE"
"CONSTRAINT","public","comment_votes","comment_votes_user_id_fkey","FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","comments","comments_parent_id_fkey","FOREIGN KEY (parent_id) REFERENCES comments(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","comments","comments_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","public","comments","comments_post_id_fkey","FOREIGN KEY (post_id) REFERENCES posts(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","comments","comments_user_id_fkey","FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","conversation_participants","conversation_participants_conversation_id_fkey","FOREIGN KEY (conversation_id) REFERENCES conversations(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","conversation_participants","conversation_participants_conversation_id_user_id_key","UNIQUE (conversation_id, user_id)","UNIQUE"
"CONSTRAINT","public","conversation_participants","conversation_participants_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","public","conversation_participants","conversation_participants_user_id_fkey","FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","conversations","conversations_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","public","friendships","different_users","CHECK ((user_id <> friend_id))","CHECK"
"CONSTRAINT","public","friendships","friendships_friend_id_fkey","FOREIGN KEY (friend_id) REFERENCES users(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","friendships","friendships_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","public","friendships","friendships_user_id_fkey","FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","friendships","friendships_user_id_friend_id_key","UNIQUE (user_id, friend_id)","UNIQUE"
"CONSTRAINT","public","group_members","group_members_group_id_fkey","FOREIGN KEY (group_id) REFERENCES groups(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","group_members","group_members_group_id_user_id_key","UNIQUE (group_id, user_id)","UNIQUE"
"CONSTRAINT","public","group_members","group_members_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","public","group_members","group_members_user_id_fkey","FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","groups","groups_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","public","likes","like_belongs_to_one","CHECK ((((post_id IS NULL) AND (comment_id IS NOT NULL)) OR ((post_id IS NOT NULL) AND (comment_id IS NULL))))","CHECK"
"CONSTRAINT","public","likes","likes_comment_id_fkey","FOREIGN KEY (comment_id) REFERENCES comments(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","likes","likes_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","public","likes","likes_post_id_fkey","FOREIGN KEY (post_id) REFERENCES posts(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","likes","likes_user_id_fkey","FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","likes","likes_user_id_post_id_comment_id_key","UNIQUE (user_id, post_id, comment_id)","UNIQUE"
"CONSTRAINT","public","media","media_belongs_to_one","CHECK ((((post_id IS NULL) AND (message_id IS NOT NULL)) OR ((post_id IS NOT NULL) AND (message_id IS NULL))))","CHECK"
"CONSTRAINT","public","media","media_message_id_fkey","FOREIGN KEY (message_id) REFERENCES messages(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","media","media_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","public","media","media_post_id_fkey","FOREIGN KEY (post_id) REFERENCES posts(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","messages","messages_conversation_id_fkey","FOREIGN KEY (conversation_id) REFERENCES conversations(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","messages","messages_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","public","messages","messages_user_id_fkey","FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","notifications","notifications_actor_id_fkey","FOREIGN KEY (actor_id) REFERENCES users(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","notifications","notifications_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","public","notifications","notifications_user_id_fkey","FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","posts","posts_group_id_fkey","FOREIGN KEY (group_id) REFERENCES groups(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","posts","posts_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","public","posts","posts_user_id_fkey","FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","user_hidden_posts","user_hidden_posts_pkey","PRIMARY KEY (user_id, post_id)","PRIMARY KEY"
"CONSTRAINT","public","user_hidden_posts","user_hidden_posts_post_id_fkey","FOREIGN KEY (post_id) REFERENCES posts(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","user_hidden_posts","user_hidden_posts_user_id_fkey","FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","user_saved_posts","user_saved_posts_pkey","PRIMARY KEY (user_id, post_id)","PRIMARY KEY"
"CONSTRAINT","public","user_saved_posts","user_saved_posts_post_id_fkey","FOREIGN KEY (post_id) REFERENCES posts(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","user_saved_posts","user_saved_posts_user_id_fkey","FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","public","users","users_email_key","UNIQUE (email)","UNIQUE"
"CONSTRAINT","public","users","users_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","public","users","users_username_key","UNIQUE (username)","UNIQUE"
"CONSTRAINT","realtime","messages","messages_pkey","PRIMARY KEY (id, inserted_at)","PRIMARY KEY"
"CONSTRAINT","realtime","schema_migrations","schema_migrations_pkey","PRIMARY KEY (version)","PRIMARY KEY"
"CONSTRAINT","realtime","subscription","pk_subscription","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","storage","buckets","buckets_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","storage","migrations","migrations_name_key","UNIQUE (name)","UNIQUE"
"CONSTRAINT","storage","migrations","migrations_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","storage","objects","objects_bucketId_fkey","FOREIGN KEY (bucket_id) REFERENCES storage.buckets(id)","FOREIGN KEY"
"CONSTRAINT","storage","objects","objects_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","storage","s3_multipart_uploads","s3_multipart_uploads_bucket_id_fkey","FOREIGN KEY (bucket_id) REFERENCES storage.buckets(id)","FOREIGN KEY"
"CONSTRAINT","storage","s3_multipart_uploads","s3_multipart_uploads_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","storage","s3_multipart_uploads_parts","s3_multipart_uploads_parts_bucket_id_fkey","FOREIGN KEY (bucket_id) REFERENCES storage.buckets(id)","FOREIGN KEY"
"CONSTRAINT","storage","s3_multipart_uploads_parts","s3_multipart_uploads_parts_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"CONSTRAINT","storage","s3_multipart_uploads_parts","s3_multipart_uploads_parts_upload_id_fkey","FOREIGN KEY (upload_id) REFERENCES storage.s3_multipart_uploads(id) ON DELETE CASCADE","FOREIGN KEY"
"CONSTRAINT","vault","secrets","secrets_key_id_fkey","FOREIGN KEY (key_id) REFERENCES pgsodium.key(id)","FOREIGN KEY"
"CONSTRAINT","vault","secrets","secrets_pkey","PRIMARY KEY (id)","PRIMARY KEY"
"EVENT TRIGGER","null","graphql_watch_ddl","ddl_command_end","graphql.increment_schema_version","O"
"EVENT TRIGGER","null","graphql_watch_drop","sql_drop","graphql.increment_schema_version","O"
"EVENT TRIGGER","null","issue_graphql_placeholder","sql_drop","set_graphql_placeholder","O"
"EVENT TRIGGER","null","issue_pg_cron_access","ddl_command_end","grant_pg_cron_access","O"
"EVENT TRIGGER","null","issue_pg_graphql_access","ddl_command_end","grant_pg_graphql_access","O"
"EVENT TRIGGER","null","issue_pg_net_access","ddl_command_end","grant_pg_net_access","O"
"EVENT TRIGGER","null","pgrst_ddl_watch","ddl_command_end","pgrst_ddl_watch","O"
"EVENT TRIGGER","null","pgrst_drop_watch","sql_drop","pgrst_drop_watch","O"
"EVENT TRIGGER","null","pgsodium_trg_mask_update","ddl_command_end","pgsodium.trg_mask_update","O"
"FUNCTION","auth","email","null","CREATE OR REPLACE FUNCTION auth.email()
 RETURNS text
 LANGUAGE sql
 STABLE
AS $function$
  select 
  coalesce(
    nullif(current_setting('request.jwt.claim.email', true), ''),
    (nullif(current_setting('request.jwt.claims', true), '')::jsonb ->> 'email')
  )::text
$function$
","Deprecated. Use auth.jwt() -> 'email' instead."
"FUNCTION","auth","jwt","null","CREATE OR REPLACE FUNCTION auth.jwt()
 RETURNS jsonb
 LANGUAGE sql
 STABLE
AS $function$
  select 
    coalesce(
        nullif(current_setting('request.jwt.claim', true), ''),
        nullif(current_setting('request.jwt.claims', true), '')
    )::jsonb
$function$
","null"
"FUNCTION","auth","role","null","CREATE OR REPLACE FUNCTION auth.role()
 RETURNS text
 LANGUAGE sql
 STABLE
AS $function$
  select 
  coalesce(
    nullif(current_setting('request.jwt.claim.role', true), ''),
    (nullif(current_setting('request.jwt.claims', true), '')::jsonb ->> 'role')
  )::text
$function$
","Deprecated. Use auth.jwt() -> 'role' instead."
"FUNCTION","auth","uid","null","CREATE OR REPLACE FUNCTION auth.uid()
 RETURNS uuid
 LANGUAGE sql
 STABLE
AS $function$
  select 
  coalesce(
    nullif(current_setting('request.jwt.claim.sub', true), ''),
    (nullif(current_setting('request.jwt.claims', true), '')::jsonb ->> 'sub')
  )::uuid
$function$
","Deprecated. Use auth.jwt() -> 'sub' instead."
"FUNCTION","extensions","algorithm_sign","null","CREATE OR REPLACE FUNCTION extensions.algorithm_sign(signables text, secret text, algorithm text)
 RETURNS text
 LANGUAGE sql
 IMMUTABLE
AS $function$
WITH
  alg AS (
    SELECT CASE
      WHEN algorithm = 'HS256' THEN 'sha256'
      WHEN algorithm = 'HS384' THEN 'sha384'
      WHEN algorithm = 'HS512' THEN 'sha512'
      ELSE '' END AS id)  -- hmac throws error
SELECT extensions.url_encode(extensions.hmac(signables, secret, alg.id)) FROM alg;
$function$
","null"
"FUNCTION","extensions","armor","null","CREATE OR REPLACE FUNCTION extensions.armor(bytea)
 RETURNS text
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pgcrypto', $function$pg_armor$function$
","null"
"FUNCTION","extensions","armor","null","CREATE OR REPLACE FUNCTION extensions.armor(bytea, text[], text[])
 RETURNS text
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pgcrypto', $function$pg_armor$function$
","null"
"FUNCTION","extensions","crypt","null","CREATE OR REPLACE FUNCTION extensions.crypt(text, text)
 RETURNS text
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pgcrypto', $function$pg_crypt$function$
","null"
"FUNCTION","extensions","dearmor","null","CREATE OR REPLACE FUNCTION extensions.dearmor(text)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pgcrypto', $function$pg_dearmor$function$
","null"
"FUNCTION","extensions","decrypt","null","CREATE OR REPLACE FUNCTION extensions.decrypt(bytea, bytea, text)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pgcrypto', $function$pg_decrypt$function$
","null"
"FUNCTION","extensions","decrypt_iv","null","CREATE OR REPLACE FUNCTION extensions.decrypt_iv(bytea, bytea, bytea, text)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pgcrypto', $function$pg_decrypt_iv$function$
","null"
"FUNCTION","extensions","digest","null","CREATE OR REPLACE FUNCTION extensions.digest(text, text)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pgcrypto', $function$pg_digest$function$
","null"
"FUNCTION","extensions","digest","null","CREATE OR REPLACE FUNCTION extensions.digest(bytea, text)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pgcrypto', $function$pg_digest$function$
","null"
"FUNCTION","extensions","encrypt","null","CREATE OR REPLACE FUNCTION extensions.encrypt(bytea, bytea, text)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pgcrypto', $function$pg_encrypt$function$
","null"
"FUNCTION","extensions","encrypt_iv","null","CREATE OR REPLACE FUNCTION extensions.encrypt_iv(bytea, bytea, bytea, text)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE PARALLEL SAFE STRICT
AS '$libdir/pgcrypto', $function$pg_encrypt_iv$function$
","null"
"FUNCTION","extensions","gen_random_bytes","null","CREATE OR REPLACE FUNCTION extensions.gen_random_bytes(integer)
 RETURNS bytea
 LANGUAGE c
 PARALLEL SAFE STRICT
AS '$libdir/pgcrypto', $function$pg_random_bytes$function$
","null"
"FUNCTION","extensions","gen_random_uuid","null","CREATE OR REPLACE FUNCTION extensions.gen_random_uuid()
 RETURNS uuid
 LANGUAGE c
 PARALLEL SAFE
AS '$libdir/pgcrypto', $function$pg_random_uuid$function$
","null"
"FUNCTION","extensions","gen_salt","null","CREATE OR REPLACE FUNCTION extensions.gen_salt(text, integer)
 RETURNS text
 LANGUAGE c
 PARALLEL SAFE STRICT
AS '$libdir/pgcrypto', $function$pg_gen_salt_rounds$function$
","null"
"FUNCTION","extensions","gen_salt","null","CREATE OR REPLACE FUNCTION extensions.gen_salt(text)
 RETURNS text
 LANGUAGE c
 PARALLEL SAFE STRICT
AS '$libdir/pgcrypto', $function$pg_gen_salt$function$
","null"
"FUNCTION","extensions","grant_pg_cron_access","null","CREATE OR REPLACE FUNCTION extensions.grant_pg_cron_access()
 RETURNS event_trigger
 LANGUAGE plpgsql
AS $function$
BEGIN
  IF EXISTS (
    SELECT
    FROM pg_event_trigger_ddl_commands() AS ev
    JOIN pg_extension AS ext
    ON ev.objid = ext.oid
    WHERE ext.extname = 'pg_cron'
  )
  THEN
    grant usage on schema cron to postgres with grant option;

    alter default privileges in schema cron grant all on tables to postgres with grant option;
    alter default privileges in schema cron grant all on functions to postgres with grant option;
    alter default privileges in schema cron grant all on sequences to postgres with grant option;

    alter default privileges for user supabase_admin in schema cron grant all
        on sequences to postgres with grant option;
    alter default privileges for user supabase_admin in schema cron grant all
        on tables to postgres with grant option;
    alter default privileges for user supabase_admin in schema cron grant all
        on functions to postgres with grant option;

    grant all privileges on all tables in schema cron to postgres with grant option;
    revoke all on table cron.job from postgres;
    grant select on table cron.job to postgres with grant option;
  END IF;
END;
$function$
","Grants access to pg_cron"
